User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charge Status,Charge Difference
User_1050,Tesla Model 3,100,Station_246,Houston,13/2/24 17:00,13/2/24 20:28,8.234584116412151,0.9049933799223272,43.81287256129691,8.682242514755576,Morning,Sunday,23.358908235399383,97.66158482,298.7188568370856,38.56896076290053,3,Level 2,Commuter,Correct,74.30267658
User_1051,BMW i3,75,Station_251,New York,13/2/24 18:00,13/2/24 19:42,34.86162084385812,3.4701972955234237,4.940614327420578,24.301333964932777,Evening,Monday,47.979009198984066,69.99654315322091,155.73313807014296,35.40159928223272,3,DC Fast Charger,Commuter,Correct,22.01753395
User_1052,Hyundai Kona,62,Station_455,Chicago,13/2/24 19:00,13/2/24 21:32,57.92746599973164,1.7154703220669447,25.603799331857445,31.536143283440506,Evening,Sunday,67.64590144479743,78.30737956703821,59.42702468141112,34.657418150777715,5,Level 2,Commuter,Correct,10.66147812
User_1053,Tesla Model 3,50,Station_81,New York,13/2/24 20:00,13/2/24 21:22,49.40924272632639,2.8793142483569616,34.01485460165388,38.92015133353858,Afternoon,Saturday,75.98838195309912,84.93627487609037,274.9805426032393,-7.571738422,5,Level 2,Long-Distance Traveler,Correct,8.947892923
User_1054,Tesla Model 3,50,Station_39,Los Angeles,13/2/24 21:00,14/2/24 0:33,9.980781528,1.8536958220858872,33.33300433,21.095003671090957,Night,Monday,35.85159555483042,67.58411098713819,30.432545899504376,37.805048131823085,5,Level 1,Casual Driver,Correct,31.73251543
User_1055,Hyundai Kona,62,Station_36,New York,13/2/24 22:00,14/2/24 1:36,29.052446378099212,2.947798348838419,15.963532916763002,7.677142063894619,Night,Sunday,25.84533571,90.97337817944654,195.62085810127488,-1.973925722,4,Level 2,Commuter,Correct,65.12804247
User_1056,Chevy Bolt,75,Station_424,New York,13/2/24 23:00,14/2/24 2:47,42.09423335073603,1.0017255391880249,6.310026487597654,3.668584745886362,Morning,Monday,51.67969007886535,95.81112960148884,103.27998683951782,30.722257114802815,0,DC Fast Charger,Commuter,Correct,44.13143952
User_1057,Nissan Leaf,75,Station_429,New York,14/2/24 0:00,14/2/24 1:47,45.769547634887715,0.9570522514645856,17.400526642896487,14.023337495543403,Evening,Sunday,30.740858260175507,81.84510964,152.25986699080715,1.260950692,4,Level 2,Long-Distance Traveler,Correct,51.10425138
User_1058,BMW i3,75,Station_388,San Francisco,14/2/24 1:00,14/2/24 3:01,53.71328701264429,0.8914608032917152,18.622976474713525,29.02733720852322,Afternoon,Tuesday,49.92314428758909,56.18148263027092,36.42403856619721,23.76365989768123,4,Level 2,Commuter,Correct,6.258338343
User_1059,Nissan Leaf,55.816693759861394,Station_486,San Francisco,14/2/24 2:00,14/2/24 5:35,66.40550756937826,3.0266926899756235,39.856189586296345,35.47430757896538,Evening,Thursday,15.557362352976847,78.84999628,61.611894029864615,33.78521651446477,0,Level 2,Casual Driver,Correct,63.29263393
User_1061,Tesla Model 3,100,Station_197,Los Angeles,14/2/24 4:00,14/2/24 4:42,75.57096449529908,2.5744522324326473,21.51246491908547,5.985014837,Afternoon,Friday,32.74760815559499,57.68229024941695,281.3132043755616,13.412847370406324,4,Level 2,Commuter,Correct,24.93468209
User_1063,BMW i3,62,Station_204,New York,14/2/24 6:00,14/2/24 7:45,28.25303140485607,0.908635385,30.00242931333289,12.172430146237945,Evening,Wednesday,77.23373540326355,82.60953925656403,151.41293241570327,1.9407538506589648,4.023079648703627,Level 2,Commuter,Correct,5.375803853
User_1064,Tesla Model 3,100,Station_196,New York,14/2/24 7:00,14/2/24 8:20,39.48883106753241,0.8584585118721564,16.371516065901147,27.767499457987913,Morning,Monday,26.685522266314265,90.02467732975637,250.81226353673233,35.74915475913812,7,Level 2,Commuter,Correct,63.33915506
User_1065,Tesla Model 3,75,Station_216,New York,14/2/24 8:00,14/2/24 8:48,25.365857650132934,0.5600185390642642,37.58308954905695,7.143473729302274,Morning,Friday,22.474567704641608,72.91954281,152.25986699080715,24.906088984658915,6,Level 1,Casual Driver,Correct,50.44497511
User_1066,BMW i3,62,Station_285,San Francisco,14/2/24 9:00,14/2/24 11:58,69.21096127147155,2.286994123653503,28.756620252349073,5.550899028707405,Night,Saturday,27.76605599551436,55.46322428105755,66.20030823829111,11.888933956267842,5,Level 1,Casual Driver,Correct,27.69716829
User_1067,BMW i3,45.81598720004838,Station_457,Chicago,14/2/24 10:00,14/2/24 12:31,34.60220459389867,2.518838903178549,5.579750455304233,29.239009837211295,Evening,Friday,21.24479174,73.43628023070899,155.1842358249909,5.097228917849462,6,Level 1,Long-Distance Traveler,Correct,52.19148849
User_1069,Tesla Model 3,62,Station_307,Los Angeles,14/2/24 12:00,14/2/24 12:55,21.871253290777545,0.5720001264069344,10.60205634209747,25.98727687,Evening,Sunday,44.919466155459816,53.746604292730986,296.57555225607615,33.404773441516134,1,Level 1,Commuter,Correct,8.827138137
User_1070,Tesla Model 3,75,Station_152,New York,14/2/24 13:00,14/2/24 16:22,47.23207084043696,3.643773933683493,42.96030719302265,37.900326416556425,Afternoon,Monday,12.43408225621689,68.06083094339918,208.81560461103953,10.739123065261666,2,Level 1,Casual Driver,Correct,55.62674869
User_1071,Hyundai Kona,62,Station_14,Chicago,14/2/24 14:00,14/2/24 17:05,42.69140537961698,2.8776043898810117,18.56004567595634,13.930436856403292,Evening,Tuesday,64.48728317838777,150.78810712179632,246.15386420929852,28.10055488076405,5,DC Fast Charger,Commuter,Correct,86.30082394
User_1072,Chevy Bolt,82.66681120678558,Station_325,Houston,14/2/24 15:00,14/2/24 17:29,18.79049305407434,1.639131350863248,38.26182988936178,39.51619105279963,Evening,Monday,41.7717522,67.06652608674831,152.25986699080715,-2.736637604,3,Level 2,Long-Distance Traveler,Correct,25.29477389
User_1075,Hyundai Kona,85,Station_57,Houston,14/2/24 18:00,14/2/24 21:06,34.895113266087755,1.603396900811905,4.881436198623996,33.67501826994361,Afternoon,Friday,61.53265078264192,89.00103781384965,269.8883399506302,-6.428742353,1,Level 1,Casual Driver,Correct,27.46838703
User_1076,Tesla Model 3,100,Station_211,Chicago,14/2/24 19:00,14/2/24 19:46,54.96447201998234,3.522937606509423,41.40704557419398,38.77291671998667,Morning,Friday,19.82642791357606,92.77652025,141.46830962772606,39.53379889129042,3,Level 2,Long-Distance Traveler,Correct,72.95009234
User_1077,Hyundai Kona,50,Station_268,San Francisco,14/2/24 20:00,14/2/24 21:37,74.78581939727512,1.678513518078668,36.55346728472155,31.302135288032556,Afternoon,Tuesday,37.3671233,98.55545614910588,245.5974514649052,21.379288316532588,7,DC Fast Charger,Commuter,Correct,61.18833285
User_1078,Hyundai Kona,75,Station_210,Chicago,14/2/24 21:00,14/2/24 22:13,34.79054782301729,1.813883272279106,23.21525779216274,31.80113660120082,Night,Tuesday,42.67037445051806,75.69609265423627,247.7485505,17.24178715039715,5,Level 2,Commuter,Correct,33.0257182
User_1079,Chevy Bolt,75,Station_17,Chicago,14/2/24 22:00,14/2/24 23:30,69.13309024823164,3.0076728841988243,10.70555783206436,17.38741682655337,Morning,Tuesday,28.90301664,78.34862219833958,91.55117127306124,3.442904170942761,2,Level 2,Casual Driver,Correct,49.44560556
User_1080,Nissan Leaf,78.43167081675972,Station_286,Houston,14/2/24 23:00,15/2/24 1:32,38.08536376892858,1.9490036808846656,1.6549370676991138,15.631651310622267,Evening,Saturday,11.83050192157471,97.62978359732809,135.7109313108204,-5.9392058,7,Level 1,Long-Distance Traveler,Correct,85.79928168
User_1081,Tesla Model 3,50,Station_344,San Francisco,15/2/24 0:00,15/2/24 2:02,27.752745917900945,0.9038658015347332,31.655896284542944,17.090719689060215,Afternoon,Sunday,24.84363200623623,87.93733107562853,265.6948968905379,34.02288007257426,1,Level 2,Casual Driver,Correct,63.09369907
User_1083,Nissan Leaf,85,Station_99,Los Angeles,15/2/24 2:00,15/2/24 3:43,35.38682540127056,2.307793619186011,44.84899049694756,38.40350411759451,Morning,Saturday,34.63530076366829,54.26589121229157,286.8353638,-7.643423793,7,DC Fast Charger,Long-Distance Traveler,Correct,19.63059045
User_1084,Nissan Leaf,85,Station_279,Houston,15/2/24 3:00,15/2/24 6:02,68.56767860768713,1.5582031664365312,16.475471001557096,24.53486845772067,Afternoon,Saturday,68.27370384,93.57394709925563,92.04491202728217,-9.831678296,2,Level 1,Casual Driver,Correct,25.30024326
User_1085,BMW i3,106.82055688209076,Station_209,San Francisco,15/2/24 4:00,15/2/24 5:36,42.69140537961698,2.2151407225419666,38.96856372,6.563206185010119,Morning,Saturday,18.336316188756303,86.04444439810973,30.64930652438317,17.775147576590655,6,DC Fast Charger,Commuter,Correct,67.70812821
User_1086,Tesla Model 3,50,Station_129,Chicago,15/2/24 5:00,15/2/24 7:20,36.46547333950338,1.209165866938475,37.86028498935581,9.941509460290142,Morning,Monday,21.02346997,82.17941381709426,56.42945115351432,36.15182985380533,1,Level 1,Commuter,Correct,61.15594385
User_1087,Nissan Leaf,100,Station_335,San Francisco,15/2/24 6:00,15/2/24 6:31,44.64048952672159,1.1966550703712333,25.603799331857445,17.65872597613842,Afternoon,Thursday,32.302619669850436,69.57745988079051,294.7568520589679,-6.264891955,6,DC Fast Charger,Commuter,Correct,37.27484021
User_1088,Chevy Bolt,50,Station_288,Los Angeles,15/2/24 7:00,15/2/24 8:58,40.27163575273819,2.692912126,49.56638058,25.548889447031165,Afternoon,Sunday,21.826703565502612,67.99820231488735,156.48542997800214,33.79134237286147,2,DC Fast Charger,Casual Driver,Correct,46.17149875
User_1090,Tesla Model 3,50,Station_265,New York,15/2/24 9:00,15/2/24 12:47,42.69140537961698,0.94214313,15.41528226041552,31.472931510385965,Night,Tuesday,21.389957247409303,70.37516460187993,266.5930254940364,20.78014690253531,3,Level 2,Long-Distance Traveler,Correct,48.98520735
User_1091,Hyundai Kona,85,Station_271,New York,15/2/24 10:00,15/2/24 10:55,18.561385925179625,1.5760735823647318,25.603799331857445,7.251346808516732,Afternoon,Wednesday,28.799441643203032,51.48425861447351,397.8180926183734,26.203374069885086,1,Level 1,Long-Distance Traveler,Correct,22.68481697
User_1092,Chevy Bolt,75,Station_412,Los Angeles,15/2/24 11:00,15/2/24 14:49,59.79776909471581,2.122151382858424,14.564929422469216,22.934215021105235,Morning,Saturday,28.18918545742428,96.02650743055818,276.2253767652068,-0.635147614,4,Level 2,Long-Distance Traveler,Correct,67.83732197
User_1094,Nissan Leaf,62,Station_188,Houston,15/2/24 13:00,15/2/24 13:56,36.70152016311202,1.8724897379065244,19.121932643865595,5.5556047627846725,Evening,Sunday,26.348198442271595,95.16288706703092,49.55082743,30.285847535845377,6.454001345,Level 1,Casual Driver,Correct,68.81468862
User_1096,Nissan Leaf,100,Station_214,New York,15/2/24 15:00,15/2/24 17:55,24.23053686415175,0.9340104811844988,7.757341318099225,23.52913871748544,Afternoon,Sunday,17.695975504183732,75.49959138981414,171.99160194813683,4.975285949972822,5,Level 1,Commuter,Correct,57.80361589
User_1097,BMW i3,85,Station_283,Chicago,15/2/24 16:00,15/2/24 19:31,21.70612432843914,2.5051031041296725,47.979544983079506,8.123500316259179,Evening,Saturday,17.075691755127025,94.51115567,169.8323958415097,18.748822095579296,5,Level 2,Casual Driver,Correct,77.43546392
User_1098,Tesla Model 3,85,Station_211,New York,15/2/24 17:00,15/2/24 17:30,57.896271802948434,1.733814613519093,10.411646338286076,23.085156388074825,Morning,Sunday,53.19306374895672,96.33954228277024,101.5541015622207,23.90632005170732,5,Level 2,Commuter,Correct,43.14647853
User_1100,Nissan Leaf,75,Station_76,Houston,15/2/24 19:00,15/2/24 21:12,15.729551165353076,3.8826745929591495,38.31515901166463,19.63377029752475,Morning,Friday,10.874271917419884,80.29223804479403,279.03137592803216,10.753377825339362,5,Level 2,Long-Distance Traveler,Correct,69.41796613
User_1103,Tesla Model 3,85,Station_213,Chicago,15/2/24 22:00,15/2/24 23:10,21.847908232183183,3.275716023162417,25.603799331857445,11.76744900451868,Night,Saturday,19.545511401995345,54.51263808416087,240.65606029691415,11.913663307338282,0,Level 2,Casual Driver,Correct,34.96712668
User_1104,Chevy Bolt,75,Station_433,Chicago,15/2/24 23:00,16/2/24 2:14,15.42551087839598,1.7093751262201915,18.99992558986079,22.768107275665244,Night,Monday,27.099273239145617,55.421233705785504,218.14219917261116,0.009960833,1,DC Fast Charger,Long-Distance Traveler,Correct,28.32196047
User_1105,Chevy Bolt,85,Station_109,San Francisco,16/2/24 0:00,16/2/24 1:20,13.650698039870646,1.4602158515437484,33.304090865799786,38.31431024,Night,Tuesday,44.388578321399386,86.60840854,152.25986699080715,28.919139896811515,5,Level 1,Long-Distance Traveler,Correct,42.21983022
User_1106,Hyundai Kona,75,Station_129,New York,16/2/24 1:00,16/2/24 1:44,24.775659394661684,0.8780886177535373,25.603799331857445,7.640747741788227,Night,Sunday,41.899944740084685,52.621728554803184,171.10646856925956,0.9511299231130116,6.664510335703064,DC Fast Charger,Long-Distance Traveler,Correct,10.72178381
User_1107,Tesla Model 3,75,Station_10,Chicago,16/2/24 2:00,16/2/24 2:37,67.45812734205117,0.8732927437039172,17.885559321838468,29.518624045719907,Morning,Friday,58.36277008675972,83.42106852028354,93.34872261816982,24.415749864821812,4,DC Fast Charger,Commuter,Correct,25.05829843
User_1108,Hyundai Kona,62,Station_47,Los Angeles,16/2/24 3:00,16/2/24 4:07,12.043247362327255,1.028622473739241,25.603799331857445,22.742839756510435,Afternoon,Wednesday,22.710613634601707,62.275933356308265,284.1948590642129,12.588517866407267,5,DC Fast Charger,Long-Distance Traveler,Correct,39.56531972
User_1109,Chevy Bolt,85,Station_379,Chicago,16/2/24 4:00,16/2/24 6:23,61.23146590227786,2.3313103475293615,9.142503298,38.662702633392634,Afternoon,Thursday,53.24028839982735,85.77640672316048,13.794461132920947,38.96386339724878,7,Level 2,Casual Driver,Correct,32.53611832
User_1110,Chevy Bolt,50,Station_315,Houston,16/2/24 5:00,16/2/24 6:52,23.193290217345247,2.007710442831197,31.983192464080947,5.811559055529253,Night,Sunday,72.88118470947465,86.93554787,181.04984993024897,17.07536931702216,7,Level 1,Casual Driver,Correct,14.05436316
User_1111,Tesla Model 3,85,Station_96,New York,16/2/24 6:00,16/2/24 7:25,48.38617697981442,3.7383644543290786,27.805230847752817,15.986589360852255,Afternoon,Saturday,19.32352623,81.92624464521084,112.09773917395252,17.947029494117277,7,DC Fast Charger,Commuter,Correct,62.60271842
User_1113,Nissan Leaf,85,Station_103,New York,16/2/24 8:00,16/2/24 10:12,25.08836904191854,3.4473801774524633,4.959155492783664,21.52923874013002,Morning,Tuesday,36.835472520018904,58.60463369652218,152.25986699080715,-9.600906083,5,Level 1,Casual Driver,Correct,21.76916118
User_1114,Chevy Bolt,75,Station_380,Houston,16/2/24 9:00,16/2/24 11:47,42.69140537961698,2.2209072511181995,47.656167280885995,19.80559333535846,Afternoon,Friday,25.18431669331104,80.23578040769863,200.88321813183416,20.77797923426645,6,Level 2,Commuter,Correct,55.05146371
User_1115,Chevy Bolt,100,Station_342,Houston,16/2/24 10:00,16/2/24 12:11,56.1150925,1.0574159301938304,5.488039505342126,16.347836099572703,Morning,Wednesday,22.3498793,80.08848451859055,81.96840140430736,36.59253901129126,7,Level 1,Commuter,Correct,57.73860522
User_1116,BMW i3,50,Station_146,Houston,16/2/24 11:00,16/2/24 12:47,15.898734225246953,3.165199902155342,40.44452192617549,12.067680362431084,Evening,Saturday,46.21839948967462,60.728120985022954,211.55286802898283,-5.068598814,7,Level 1,Long-Distance Traveler,Correct,14.5097215
User_1117,BMW i3,85,Station_368,Houston,16/2/24 12:00,16/2/24 15:26,41.15701390960357,3.2634983979053573,46.12968887401014,13.44237938239953,Morning,Friday,31.467845379883972,77.45210904111309,125.7627771543212,29.45421239656008,5,Level 2,Casual Driver,Correct,45.98426366
User_1118,Hyundai Kona,50,Station_430,Los Angeles,16/2/24 13:00,16/2/24 16:18,41.90586399017345,1.8944880905881227,24.47957144861078,26.728088262060343,Evening,Sunday,46.40094287119368,58.93316026656019,44.505894759907434,11.76834664939285,5,DC Fast Charger,Long-Distance Traveler,Correct,12.5322174
User_1119,Hyundai Kona,85,Station_416,San Francisco,16/2/24 14:00,16/2/24 15:52,8.335789160236999,2.4329371335759373,41.758763220091105,8.212490084,Night,Tuesday,15.625327417420324,42.50515975702499,206.27023390668631,-7.327746525,4,Level 1,Casual Driver,Correct,26.87983234
User_1121,Nissan Leaf,62,Station_220,Houston,16/2/24 16:00,16/2/24 16:34,18.10247227,1.934688458589651,41.55273260700287,37.69680546679938,Night,Tuesday,33.300883156898145,99.70093459071948,51.239433805520314,1.1026309087301218,3,DC Fast Charger,Casual Driver,Correct,66.40005143
User_1122,Tesla Model 3,50,Station_18,Chicago,16/2/24 17:00,16/2/24 19:28,59.19854015458014,3.4047280954422168,10.553605881721566,7.034850998811217,Afternoon,Saturday,32.90161477916705,90.23527141040675,286.8165204249623,2.483073707467046,6,Level 1,Casual Driver,Correct,57.33365663
User_1123,Hyundai Kona,85,Station_167,San Francisco,16/2/24 18:00,16/2/24 21:48,42.69140537961698,3.7776913680597626,7.751265948579647,11.57425867995997,Night,Thursday,25.61224484541767,76.51291374137583,249.12852565992972,5.150822840553818,5,DC Fast Charger,Casual Driver,Correct,50.9006689
User_1126,Chevy Bolt,100,Station_82,San Francisco,16/2/24 21:00,16/2/24 21:52,23.915003796268465,2.332808817220075,33.50495954700098,5.587219999294074,Night,Sunday,38.27073245617419,84.48086578922354,295.9721051267668,4.832295504044435,2,Level 1,Commuter,Correct,46.21013333
User_1127,BMW i3,50,Station_428,San Francisco,16/2/24 22:00,16/2/24 23:17,13.819971244902632,2.090777615246685,12.27483650878592,20.83704762362696,Morning,Sunday,86.60875865026834,99.09312749368182,119.34464298476549,38.58891646031902,7,Level 1,Commuter,Correct,12.48436884
User_1129,BMW i3,50,Station_310,Houston,17/2/24 0:00,17/2/24 1:09,5.163807087916792,3.910006446044101,5.2652032847754455,7.411839346111376,Night,Monday,32.17142732636586,56.723957416458504,45.400598655642405,-9.824574766,2,DC Fast Charger,Casual Driver,Correct,24.55253009
User_1130,Nissan Leaf,75,Station_479,Los Angeles,17/2/24 1:00,17/2/24 1:35,55.095255841104894,1.289438988112685,45.21062994,8.631878815761723,Evening,Sunday,54.16347654979344,56.69621756,100.8403905933342,3.2874178751502097,3,Level 1,Commuter,Correct,2.53274101
User_1131,Nissan Leaf,102.39937129748328,Station_254,New York,17/2/24 2:00,17/2/24 3:07,38.188211099692175,3.227826774061622,23.196373698660988,8.644366685308785,Night,Tuesday,40.62902373559544,62.795202141482775,72.32230353200278,21.181387475893285,6,Level 2,Commuter,Correct,22.16617841
User_1132,Tesla Model 3,60.30920245060118,Station_162,Chicago,17/2/24 3:00,17/2/24 6:18,41.13168722967361,0.6326302700939862,46.54335629892145,10.68119517297542,Morning,Thursday,64.74836809986499,92.69456876416793,224.55991659553533,11.133741048080472,4.435152229171791,Level 2,Commuter,Correct,27.94620066
User_1133,Hyundai Kona,100,Station_327,San Francisco,17/2/24 4:00,17/2/24 6:09,55.199838402705424,1.7011173546131593,26.97034258500663,13.322594738904996,Afternoon,Tuesday,28.68722066034912,81.11188792121526,152.25986699080715,15.30316247182633,6,Level 2,Casual Driver,Correct,52.42466726
User_1134,BMW i3,75,Station_420,New York,17/2/24 5:00,17/2/24 5:56,72.31121635965684,0.9453801792438452,34.26166814743536,23.89374911,Afternoon,Saturday,59.491108008673685,92.31293061,54.13870978325318,8.412581609973788,0,Level 1,Casual Driver,Correct,32.8218226
User_1135,Chevy Bolt,75,Station_402,New York,17/2/24 6:00,17/2/24 9:52,37.49380570218128,1.8547686901055345,15.800004164216077,7.392687495551845,Night,Tuesday,86.54445155869516,93.38177891139344,215.89955356535245,0.4003548727503609,7,DC Fast Charger,Casual Driver,Correct,6.837327353
User_1136,Nissan Leaf,62,Station_38,Los Angeles,17/2/24 7:00,17/2/24 8:38,55.374954290710285,3.136208977991735,18.05023748722661,8.623498537055745,Afternoon,Monday,57.06950066,92.42038994,270.0365182637633,-2.642243391,2,DC Fast Charger,Long-Distance Traveler,Correct,35.35088928
User_1137,Nissan Leaf,75,Station_443,Chicago,17/2/24 8:00,17/2/24 9:26,33.467398984964014,3.3861550875352284,18.942976036507535,33.2242609,Morning,Tuesday,44.25432304914885,91.06019255005748,40.31861722887526,26.827732100109564,6,Level 1,Commuter,Correct,46.8058695
User_1138,Chevy Bolt,85,Station_393,San Francisco,17/2/24 9:00,17/2/24 9:46,53.35952018455622,3.383070445634935,11.31413118672819,23.057865226298947,Afternoon,Saturday,29.877168376227516,95.53543665,152.25986699080715,3.5074136854971822,0,Level 2,Commuter,Correct,65.65826828
User_1141,Hyundai Kona,85,Station_200,Houston,17/2/24 12:00,17/2/24 13:48,45.45344885211073,1.4410908929776702,28.19404206423544,39.59705007618444,Night,Sunday,18.30616688088955,66.42847642409154,131.05424098801743,28.51369444569392,7,DC Fast Charger,Commuter,Correct,48.12230954
User_1142,Hyundai Kona,100,Station_255,New York,17/2/24 13:00,17/2/24 15:19,31.728682285908047,2.2946149964785327,37.50320207080665,28.37686054009869,Morning,Wednesday,76.84081236656476,87.55877968530262,47.416211526470576,7.580039233,0,Level 2,Commuter,Correct,10.71796732
User_1143,Tesla Model 3,62,Station_179,San Francisco,17/2/24 14:00,17/2/24 14:42,76.16478844210974,2.4754102392870996,32.557458225025094,26.765609634370016,Evening,Friday,24.928497412962436,79.55761465,82.99980869537478,38.50327216283354,4,Level 2,Long-Distance Traveler,Correct,54.62911724
User_1144,Nissan Leaf,75,Station_35,Houston,17/2/24 15:00,17/2/24 17:48,59.16864335631949,2.765621656971513,15.222513527799864,18.816994774424376,Afternoon,Thursday,50.51010596682404,68.59776436636375,156.81023942343762,29.063687724672455,1,DC Fast Charger,Long-Distance Traveler,Correct,18.0876584
User_1145,Hyundai Kona,179.01305777024916,Station_82,Los Angeles,17/2/24 16:00,17/2/24 18:33,15.10403338179977,2.8915627841140754,5.052457492354572,22.01217435130326,Night,Monday,51.48318629752653,72.70348804748421,152.88819133117065,18.97409284644023,6,Level 1,Commuter,Correct,21.22030175
User_1146,BMW i3,62,Station_389,Chicago,17/2/24 17:00,17/2/24 19:18,66.24653780691024,1.2541996768004464,37.46234418585593,13.368981577593573,Evening,Friday,43.85148170771822,61.64849601577665,152.26221869616475,8.954126066691433,3,Level 1,Casual Driver,Correct,17.79701431
User_1147,Chevy Bolt,75,Station_398,New York,17/2/24 18:00,17/2/24 19:59,30.726160737544745,3.000895955075018,11.215789280105415,37.964662293095664,Night,Tuesday,41.895559315975504,79.16128258457856,207.4817709,-4.446256768,5,DC Fast Charger,Commuter,Correct,37.26572327
User_1148,BMW i3,85,Station_220,San Francisco,17/2/24 19:00,17/2/24 20:55,77.69304556526747,3.624371786707156,25.603799331857445,21.988590474693993,Night,Thursday,11.30120592939546,80.99869116405574,15.215136571844347,-8.374006203,0,Level 2,Commuter,Correct,69.69748523
User_1149,Nissan Leaf,100,Station_158,Houston,17/2/24 20:00,17/2/24 22:01,77.12500791368723,1.2335246867841825,39.42909617,29.78525366156875,Morning,Friday,62.322640558525926,81.40719887465627,272.79517131853873,-3.663579909,1,Level 1,Casual Driver,Correct,19.08455832
User_1151,Tesla Model 3,75,Station_167,New York,17/2/24 22:00,17/2/24 23:42,50.53053056711859,1.0288856470267305,34.63627057083493,5.114862623250133,Evening,Sunday,25.34809142974842,63.66223405094776,62.52915278643372,-9.162198722,0,DC Fast Charger,Commuter,Correct,38.31414262
User_1152,Nissan Leaf,65.97404605,Station_468,Chicago,17/2/24 23:00,17/2/24 23:33,64.93050646,3.732577706614646,45.60140061591688,38.45485061,Night,Thursday,58.162527691304675,72.85889430616501,115.73243090441906,26.677244857452976,2,Level 2,Long-Distance Traveler,Correct,14.69636661
User_1153,Chevy Bolt,85,Station_448,Los Angeles,18/2/24 0:00,18/2/24 2:22,42.69140537961698,3.339942830373675,39.40495249496544,11.08305211308306,Afternoon,Sunday,34.07169387356071,98.86668914423475,152.25986699080715,32.311048529923724,5,Level 2,Commuter,Correct,64.79499527
User_1154,Tesla Model 3,62,Station_409,Chicago,18/2/24 1:00,18/2/24 2:15,55.62849667174399,1.3761709730713558,8.179964335506256,25.717818754720422,Afternoon,Tuesday,50.627588257932686,53.248697123948766,294.29323282589513,14.564571127261203,6,Level 1,Casual Driver,Correct,2.621108866
User_1155,Nissan Leaf,85,Station_412,Chicago,18/2/24 2:00,18/2/24 2:47,41.99326219500855,1.197691869919004,6.483340580349086,30.379711930358855,Afternoon,Saturday,46.35478932598276,91.10688128,54.26809121579728,37.289829969537614,4,Level 1,Long-Distance Traveler,Correct,44.75209195
User_1156,Chevy Bolt,24.739974705834577,Station_204,Chicago,18/2/24 3:00,18/2/24 4:12,38.69718656721909,0.5500176951424511,30.846818882816667,12.732121851156172,Evening,Thursday,27.790526414327424,54.73692996512599,384.6905685988771,36.663170798557424,5,Level 1,Long-Distance Traveler,Correct,26.94640355
User_1157,Tesla Model 3,84.63170318839946,Station_194,New York,18/2/24 4:00,18/2/24 7:57,62.26265635402747,1.7046015910873678,23.57785071707293,17.18551040504302,Morning,Monday,34.70206211,51.28401319295174,299.66295076387314,9.250148405255208,2,Level 2,Casual Driver,Correct,16.58195108
User_1158,Tesla Model 3,62,Station_235,New York,18/2/24 5:00,18/2/24 8:10,35.84413909327468,3.7949895819234527,34.74098370272331,13.90718176938208,Evening,Friday,55.960807961988976,87.105568,263.5762086133218,9.187857177,6,DC Fast Charger,Casual Driver,Correct,31.14476003
User_1159,Nissan Leaf,100,Station_206,Los Angeles,18/2/24 6:00,18/2/24 8:02,55.46883682152323,3.540379012105647,26.484266980325483,14.82891240314395,Morning,Friday,38.4751768,82.29836275119712,76.92654460564061,1.3585055213685724,0,Level 1,Long-Distance Traveler,Correct,43.82318595
User_1160,Hyundai Kona,62,Station_150,Chicago,18/2/24 7:00,18/2/24 9:12,19.721540010730703,1.4832810341977656,47.609115992934555,9.040987724125769,Afternoon,Friday,58.69009594389493,84.55286821,32.32362538971208,35.769526773223475,1.4131071299836229,Level 1,Commuter,Correct,25.86277226
User_1161,Tesla Model 3,28.59217552015043,Station_159,New York,18/2/24 8:00,18/2/24 10:33,68.45025675480477,2.1861491819293675,14.971801438288828,14.502847435826103,Afternoon,Thursday,26.45969456,98.79022101047224,61.80897320870787,18.599293737136655,4.387500969,Level 1,Commuter,Correct,72.33052645
User_1162,Tesla Model 3,62,Station_279,Los Angeles,18/2/24 9:00,18/2/24 9:39,79.94974411198142,1.6591607025328534,10.887323539659542,17.623139346411513,Morning,Tuesday,52.13517502591924,93.01715305800631,176.22132849649384,34.42869923801459,6,DC Fast Charger,Long-Distance Traveler,Correct,40.88197803
User_1163,Chevy Bolt,85,Station_304,Los Angeles,18/2/24 10:00,18/2/24 11:42,60.46898672586866,3.717389863,28.753354343418906,19.64928413083718,Afternoon,Thursday,33.679239622063506,78.90854827,147.7359251037458,-2.660103203,1,Level 1,Commuter,Correct,45.22930865
User_1164,BMW i3,75,Station_404,Chicago,18/2/24 11:00,18/2/24 14:36,35.38265952853404,1.7178280150084737,23.771635495233188,16.08433954120137,Evening,Thursday,54.48146211687617,70.45984840964744,33.687799215282084,33.893571383819186,5,Level 1,Long-Distance Traveler,Correct,15.97838629
